W(u),W(v),d3,var3,w_centrality,uw_centrality,role(u),role(v),lane(u),lane(v),sign,score
64,-52,0.04794520547945205,54.55439438873982,0.0,9.192866335723479e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.04
64,-52,0.020833333333333332,14.410714285714286,0.0,9.320991463848608e-05,NONE,JUNGLE,DUO_SUPPORT,NONE,1,0.3333333333333333
64,-124,-0.22602739726027396,20.484818528456433,0.0,9.192866335723479e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.2
64,-224,-0.5136986301369864,17.845172527420797,0.0,9.192866335723479e-05,NONE,MIDDLE,DUO_SUPPORT,DUO_CARRY,-1,-0.45454545454545453
64,-76,-0.05474452554744526,11.685636747680544,0.0005439112581969725,9.80456417280069e-05,NONE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,0,0.0
64,20,0.3263888888888889,14.95930120015486,0.02704617883189312,9.321903318863807e-05,NONE,TOP,DUO_SUPPORT,DUO,-1,-1.0
64,180,0.8819444444444444,17.094028261711188,0.00545060366488938,9.320545034830749e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.3333333333333333
64,-212,-0.5,28.945017182130584,0.0,9.192866335723479e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.058823529411764705
64,28,0.2881944444444444,15.258117982965544,0.0,9.321463047487572e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.42857142857142855
64,4,0.2465753424657534,20.914936685025655,0.0,9.192866335723479e-05,NONE,BOTTOM,DUO_SUPPORT,SOLO,-1,-0.2
64,4,0.2202797202797203,13.274113605692552,0.0,9.392759788849267e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,0,0.0
64,160,0.7395833333333334,16.757730836236934,0.0003064288778574493,9.326208311162815e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.45454545454545453
64,-76,-0.02054794520547945,16.418820317280986,0.0,9.192866335723479e-05,NONE,TOP,DUO_SUPPORT,DUO,-1,-0.3333333333333333
64,-192,-0.4586206896551724,21.633229924829973,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO,-1,-0.07692307692307693
64,116,0.6232876712328768,13.55519465235607,0.0,9.192866335723479e-05,NONE,NONE,DUO_SUPPORT,DUO,-1,-0.14285714285714285
64,-136,-0.29310344827586204,26.401682376804676,0.0,9.256705685277114e-05,NONE,MIDDLE,DUO_SUPPORT,DUO,1,0.17647058823529413
64,-152,-0.31338028169014087,12.470350370775892,0.0,9.460906898829437e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.5
64,-12,0.15753424657534246,15.267193899166784,0.0,9.192866335723479e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.3333333333333333
64,184,0.8645833333333334,20.807382404181187,0.0,9.320991463848608e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.2
64,-344,-0.9827586206896551,81.64330032215727,0.0,9.257152114294972e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,0,0.0
64,-88,-0.11643835616438356,86.5362236972179,0.0,9.192866335723479e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.5555555555555556
64,-40,0.06884057971014493,11.627971014492754,0.0,9.730248587215066e-05,NONE,MIDDLE,DUO_SUPPORT,DUO,0,0.0
64,-420,-1.2191780821917808,78.70093677917433,0.0,9.192866335723479e-05,NONE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,0,0.0
64,-144,-0.32269503546099293,12.475568511647863,0.0,9.524100910886892e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,0,0.0
64,4,0.23684210526315788,12.121052631578948,1.5321443892872463e-05,0.00010094206099389151,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,1.0
-192,20,-0.602112676056338,31.71745135121684,0.0,9.457060027519478e-05,NONE,MIDDLE,DUO,SOLO,-1,-0.05263157894736842
-192,-100,-1.024822695035461,12.422869185532925,0.0,9.520024865435393e-05,NONE,BOTTOM,DUO,DUO_SUPPORT,0,0.0
-192,88,-0.38571428571428573,25.026318484383,0.0,9.59279429672407e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-0.25
-192,-184,-1.2429577464788732,19.513201114816106,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO,-1,-0.38461538461538464
-192,-88,-0.9225352112676056,11.697158214303489,0.17645706931421215,9.45706002751948e-05,NONE,MIDDLE,DUO,DUO_SUPPORT,-1,-0.7777777777777778
-192,-88,-0.9894366197183099,85.30377494649879,0.0,9.457060027519478e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-0.25
-192,-368,-2.007042253521127,29.858607475240134,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO,1,0.1111111111111111
-192,-60,-0.8274647887323944,29.04079779027522,0.0,9.457060027519478e-05,NONE,MIDDLE,DUO,SOLO,-1,-0.18181818181818182
-192,84,-0.4084507042253521,22.963320559398795,0.0,9.388964721328935e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-0.25
-192,20,-0.5633802816901409,22.473000547454337,0.0,9.457060027519478e-05,NONE,JUNGLE,DUO,NONE,-1,-0.2
-192,104,-0.323943661971831,30.650873438510924,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.23076923076923078
-192,28,-0.5607142857142857,12.713146441372247,0.0,9.585656739283572e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.2
-192,508,1.1654929577464788,41.961914597123375,0.0,9.457060027519478e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-0.17647058823529413
-192,132,-0.22535211267605634,15.517941571691633,0.0,9.45706002751948e-05,NONE,BOTTOM,DUO,SOLO,-1,-0.17647058823529413
-192,112,-0.32142857142857145,10.742191500256016,0.0,9.584744884268373e-05,NONE,BOTTOM,DUO,SOLO,0,0.0
-192,194,-0.0070921985815602835,19.309558062643546,0.0,9.521798522841477e-05,NONE,TOP,DUO,SOLO,1,0.125
-192,164,-0.176056338028169,41.021898173493256,0.0,9.457060027519478e-05,NONE,JUNGLE,DUO,NONE,-1,-0.06666666666666667
-192,64,-0.4712230215827338,10.538880087265927,0.0,9.591399887111142e-05,NONE,TOP,DUO,DUO,0,0.0
-192,-88,-0.9507042253521126,26.04703130443438,0.0,9.457060027519478e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-0.3333333333333333
-192,-464,-2.2359154929577465,24.866408699547105,0.0,9.45706002751948e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-0.45454545454545453
-192,12,-0.6285714285714286,16.34183307731695,0.0,9.584738726626751e-05,NONE,MIDDLE,DUO,DUO_SUPPORT,-1,-0.14285714285714285
-192,-52,-0.823943661971831,51.73567909222117,0.006756756756756757,9.457060027519478e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.23809523809523808
-192,-44,-0.7836879432624113,18.93169026526337,0.0,9.521798522841474e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.5
-192,168,-0.08098591549295775,35.07115662170905,0.0,9.457060027519478e-05,NONE,TOP,DUO,DUO_SUPPORT,0,0.0
-192,-176,-1.2394366197183098,31.052008162046487,0.0,9.45706002751948e-05,NONE,NONE,DUO,DUO_SUPPORT,1,0.047619047619047616
-192,-224,-1.454225352112676,13.690476782959239,0.0,9.457060027519478e-05,NONE,MIDDLE,DUO,DUO_CARRY,1,0.09090909090909091
-192,-12,-0.6725352112676056,12.242211217837058,0.016156462585034014,9.457060027519478e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.6666666666666666
-192,-28,-0.7323943661971831,15.991738416363908,0.0,9.45706002751948e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-0.45454545454545453
-192,160,-0.08156028368794327,16.829623179626967,0.0,9.525663507636819e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.23076923076923078
-192,116,-0.30633802816901406,11.216779475439207,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO,1,0.5
-192,420,0.7640845070422535,28.442380430995872,0.0,9.457060027519478e-05,NONE,MIDDLE,DUO,SOLO,1,0.2
-192,68,-0.41901408450704225,29.88387746976559,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO_SUPPORT,1,0.15789473684210525
-192,-304,-1.7253521126760563,35.592146518688104,0.0,9.457060027519478e-05,NONE,BOTTOM,DUO,DUO_CARRY,-1,-0.26666666666666666
-192,28,-0.5070422535211268,14.568854825063456,0.07959030459030458,9.457060027519478e-05,NONE,BOTTOM,DUO,DUO_SUPPORT,-1,-0.8181818181818182
-192,-76,-0.9850746268656716,8.029738945720835,0.0,9.933539411032079e-05,NONE,MIDDLE,DUO,DUO_SUPPORT,1,0.3333333333333333
-192,-292,-1.7394366197183098,19.281690140845072,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO_SUPPORT,1,0.058823529411764705
-192,46,-0.4753521126760563,21.557694221868314,0.0,9.45706002751948e-05,NONE,MIDDLE,DUO,DUO,-1,-0.17647058823529413
-192,-44,-0.8309859154929577,14.60030856517195,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-1.0
-192,-124,-1.0211267605633803,16.59319165878664,0.0,9.45706002751948e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.5714285714285714
-192,-420,-2.1267605633802815,75.05101279052406,0.0,9.457060027519478e-05,NONE,MIDDLE,DUO,DUO_SUPPORT,-1,-0.3333333333333333
-192,400,0.7605633802816901,36.50077141292987,0.0,9.457060027519478e-05,NONE,JUNGLE,DUO,NONE,1,0.17647058823529413
-192,-96,-1.0422535211267605,38.973473348927484,0.0,9.457060027519478e-05,NONE,JUNGLE,DUO,NONE,1,0.3333333333333333
-192,548,1.2253521126760563,34.62748220773403,0.0,9.45706002751948e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.14285714285714285
-192,-112,-1.0598591549295775,11.519372418255113,0.0,9.45706002751948e-05,NONE,TOP,DUO,DUO_CARRY,1,0.5
-192,160,-0.11428571428571428,14.99047619047619,0.0,9.590402002958814e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.2
-192,80,-0.3873239436619718,21.62330164733987,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO,1,1.0
-192,276,0.2872340425531915,17.201900507306732,0.0,9.520024865435393e-05,NONE,MIDDLE,DUO,DUO_SUPPORT,1,0.16666666666666666
-192,140,-0.22535211267605634,13.934902702433684,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO_SUPPORT,0,0.0
-192,-108,-1.056338028169014,14.548051560244861,0.0,9.45706002751948e-05,NONE,BOTTOM,DUO,SOLO,1,0.2
-192,172,-0.09219858156028368,25.479013654375205,0.0,9.520899377073114e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.5555555555555556
-192,-56,-0.8133802816901409,24.689431642860697,0.0,9.457060027519478e-05,NONE,MIDDLE,DUO,SOLO,-1,-0.25
-192,184,-0.05,19.115770609318997,0.0,9.585185155644607e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-0.23076923076923078
-192,-156,-1.2335766423357664,12.37747653806048,0.0,9.788969768612695e-05,NONE,NONE,DUO,DUO_SUPPORT,1,0.3333333333333333
-192,112,-0.24113475177304963,15.92029479316524,0.0,9.52367500096675e-05,NONE,NONE,DUO,DUO_SUPPORT,0,0.0
-192,8,-0.6866197183098591,16.2442019608819,0.0,9.457060027519478e-05,NONE,JUNGLE,DUO,NONE,1,0.6
-192,-212,-1.3380281690140845,24.938336734186034,0.0,9.45706002751948e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.2857142857142857
-192,160,-0.14388489208633093,11.596550918110276,0.0,9.64993636021344e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.2
-192,38,-0.4507042253521127,24.672473000547456,0.0,9.457060027519478e-05,NONE,MIDDLE,DUO,SOLO,-1,-0.6
-192,-136,-1.0780141843971631,22.791045152823,0.0,9.520899377073114e-05,NONE,MIDDLE,DUO,DUO,-1,-0.2727272727272727
-192,-8,-0.7112676056338029,16.637187080077638,0.0,9.457060027519478e-05,NONE,JUNGLE,DUO,NONE,-1,-0.4
-192,-192,-1.2801418439716312,17.73262916130335,0.0,9.520899377073114e-05,NONE,NONE,DUO,DUO,-1,-0.3333333333333333
-192,16,-0.602112676056338,18.728052057930622,0.0,9.457060027519478e-05,NONE,MIDDLE,DUO,SOLO,-1,-0.14285714285714285
-192,-100,-1.036231884057971,15.075046113306982,0.0,9.716964947283138e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-0.07692307692307693
-192,16,-0.6161971830985915,21.488217289603345,0.0,9.457060027519478e-05,NONE,BOTTOM,DUO,DUO_SUPPORT,-1,-0.06666666666666667
-192,4,-0.6937984496124031,8.882529484511206,0.0,0.00010358399791185147,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.3333333333333333
-192,12,-0.6795774647887324,24.20438709998507,0.0,9.457060027519478e-05,NONE,JUNGLE,DUO,NONE,1,0.2
-192,-356,-1.908450704225352,76.34494600109493,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-1.0
-192,-84,-0.9822695035460993,12.885805507180535,0.0,9.523195756553459e-05,NONE,BOTTOM,DUO,DUO_CARRY,-1,-0.3333333333333333
-192,-36,-0.8142857142857143,10.008397337429596,0.0,9.521756960325357e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-1.0
-192,-76,-0.9436619718309859,12.859005623849102,0.0,9.45706002751948e-05,NONE,TOP,DUO,DUO,-1,-0.14285714285714285
-192,48,-0.45774647887323944,16.008809037973425,0.0,9.457060027519478e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-1.0
-192,-208,-1.3900709219858156,14.48787259281694,0.0,9.521345806090972e-05,NONE,TOP,DUO,DUO_SUPPORT,1,0.25
-192,208,0.04225352112676056,19.920469815358583,0.0,9.457060027519478e-05,NONE,TOP,DUO,SOLO,-1,-0.3333333333333333
-192,-8,-0.7323943661971831,22.23908823968546,0.0,9.45706002751948e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-0.3333333333333333
-192,-116,-1.0422535211267605,25.454038719952223,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-0.4117647058823529
-192,-40,-0.8419117647058824,8.155727696982852,0.0,9.726924977730395e-05,NONE,MIDDLE,DUO,DUO,1,1.0
-192,180,-0.0035714285714285713,15.666653865847413,0.0,9.584738726626748e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-1.0
-192,20,-0.6,12.319713261648745,0.0,9.586097010659806e-05,NONE,TOP,DUO,DUO,-1,-1.0
-192,84,-0.38028169014084506,11.777136316129996,0.0,9.388964721328935e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-1.0
-192,-12,-0.7137681159420289,14.990500658761528,0.0,9.651179154654346e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-1.0
-192,-196,-1.3049645390070923,10.653996617955125,0.0,9.525663507636819e-05,NONE,BOTTOM,DUO,DUO_CARRY,-1,-0.5
-192,-112,-1.0638297872340425,16.47277958658287,0.0,9.525663507636819e-05,NONE,TOP,DUO,DUO_SUPPORT,1,0.14285714285714285
-192,152,-0.12056737588652482,32.24875697231266,0.0,9.45280407088257e-05,NONE,MIDDLE,DUO,DUO_SUPPORT,-1,-0.3333333333333333
-192,4,-0.5809859154929577,17.799071816055342,0.0,9.457060027519478e-05,NONE,BOTTOM,DUO,SOLO,-1,-0.6666666666666666
-192,196,0.014084507042253521,18.310754989299756,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO_SUPPORT,1,0.3333333333333333
-192,-344,-1.900709219858156,78.50256177279725,0.0,9.521345806090972e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-0.2
-192,88,-0.4154929577464789,12.731349226098642,0.0,9.45706002751948e-05,NONE,MIDDLE,DUO,DUO_CARRY,0,0.0
-192,196,0.0,12.351648351648352,0.0,9.786517278476935e-05,NONE,MIDDLE,DUO,DUO_SUPPORT,1,1.0
-192,140,-0.15845070422535212,20.36703080674862,0.0,9.457060027519478e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-1.0
-192,-144,-1.22992700729927,8.661225635678191,0.0,9.788294602682892e-05,NONE,NONE,DUO,DUO_SUPPORT,0,0.0
-192,-60,-0.8964285714285715,13.51253200204813,0.0,9.58608430141297e-05,NONE,NONE,DUO,DUO_SUPPORT,-1,-1.0
-192,-116,-1.102112676056338,36.58670930174688,0.0,9.457060027519478e-05,NONE,MIDDLE,DUO,SOLO,0,0.0
-192,-52,-0.8546099290780141,11.185192196057645,0.0,9.455701743486423e-05,NONE,JUNGLE,DUO,NONE,0,0.0
-192,-16,-0.7446808510638298,15.187249186037707,0.0,9.52367500096675e-05,NONE,NONE,DUO,DUO_SUPPORT,0,0.0
-192,-152,-1.2536231884057971,8.415441370223979,0.0,9.725100590625433e-05,NONE,NONE,DUO,DUO_SUPPORT,1,0.3333333333333333
-192,4,-0.6726618705035972,10.430369062151001,0.0,9.656953480645267e-05,NONE,TOP,DUO,DUO_SUPPORT,-1,-1.0
-192,40,-0.5425531914893617,10.697471038085864,0.0,9.388013078851117e-05,NONE,JUNGLE,DUO,NONE,1,1.0
-192,-48,-0.8489208633093526,10.352543957613692,0.0,9.587988769022884e-05,NONE,TOP,DUO,SOLO,1,1.0
172,160,1.1433566433566433,27.39341185130659,0.0,9.390047660716451e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.14285714285714285
172,28,0.7027972027972028,26.30785179732548,0.0,9.385302397041208e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.1111111111111111
172,548,2.4586206896551723,43.37025414628326,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.034482758620689655
172,88,0.9172413793103448,25.660947380980787,0.0,9.256705685277114e-05,NONE,MIDDLE,DUO_SUPPORT,DUO_CARRY,-1,-0.15384615384615385
172,-76,0.3448275862068966,27.40317384560315,0.0,9.256705685277114e-05,NONE,TOP,DUO_SUPPORT,DUO,0,0.0
172,-176,0.03103448275862069,45.49038300918745,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.15789473684210525
172,164,1.3103448275862069,50.20785109175516,0.812388153459582,9.256705685277114e-05,NONE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.28
172,88,0.8986013986013986,38.0352962826647,0.0,9.392439954481704e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.14285714285714285
172,-184,-0.06206896551724138,34.57052857654218,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO,1,0.1724137931034483
172,-420,-0.8896551724137931,90.81823171459251,0.0,9.256705685277114e-05,NONE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,1,0.3333333333333333
172,-368,-0.6931034482758621,46.67019448753132,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO,1,0.1
172,-88,0.30689655172413793,98.17884500656245,0.0,9.256705685277114e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.14285714285714285
172,276,1.5451388888888888,28.59725851722803,0.0,9.319670523193029e-05,NONE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,1,0.034482758620689655
172,508,2.320689655172414,51.104414747643474,0.0,9.256705685277114e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,0,0.0
172,68,0.7689655172413793,42.365123493616515,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.14285714285714285
172,-72,0.3485915492957746,28.630704723037873,0.0,9.453290311564667e-05,NONE,MIDDLE,DUO_SUPPORT,DUO,1,0.16666666666666666
172,-60,0.3586206896551724,43.10970051306526,0.0,9.256705685277114e-05,NONE,MIDDLE,DUO_SUPPORT,SOLO,-1,-0.030303030303030304
172,-52,0.4068965517241379,65.71621524877699,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.024390243902439025
172,400,1.9827586206896552,46.3284214294237,0.0,9.256705685277114e-05,NONE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.17647058823529413
172,-224,-0.16206896551724137,29.222777711490277,0.0,9.256705685277114e-05,NONE,MIDDLE,DUO_SUPPORT,DUO_CARRY,-1,-0.10526315789473684
172,184,1.2377622377622377,31.36081462397252,0.0,9.384830813402242e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.3333333333333333
172,-212,-0.1310344827586207,40.08657678081374,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.06666666666666667
172,20,0.5689655172413793,34.114604462474645,0.0,9.256705685277114e-05,NONE,JUNGLE,DUO_SUPPORT,NONE,1,0.47058823529411764
172,-96,0.3275862068965517,52.03418446486099,0.0,9.256705685277114e-05,NONE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.1864406779661017
172,-112,0.2103448275862069,26.291242095215367,0.0,9.256705685277114e-05,NONE,TOP,DUO_SUPPORT,DUO_CARRY,0,0.0
172,152,1.1538461538461537,43.94817813765182,0.0,9.387646248960119e-05,NONE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.11538461538461539
172,38,0.8068965517241379,37.54043670206419,0.0,9.256705685277114e-05,NONE,MIDDLE,DUO_SUPPORT,SOLO,-1,-0.15789473684210525
172,80,0.903448275862069,34.09445173606968,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO,-1,-0.16129032258064516
172,-152,0.07446808510638298,23.955288861967137,0.0,9.52474624838307e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.14285714285714285
172,84,0.8854166666666666,36.02515243902439,0.0,9.323320658724386e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.030303030303030304
172,104,1.0172413793103448,41.75402696575588,0.7749272231415089,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.2653061224489796
172,-76,0.3125,22.96840405904059,0.0,9.868403522354326e-05,NONE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.7142857142857143
172,48,0.7413793103448276,29.15433719126596,0.0,9.256705685277114e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.1111111111111111
172,-292,-0.38275862068965516,35.40662212146522,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.03225806451612903
172,180,1.1888111888111887,27.332646301067356,0.0,9.384384384384386e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.36363636363636365
172,140,1.106896551724138,26.455661615559002,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.3333333333333333
172,-88,0.25862068965517243,40.275444457701944,0.0,9.256705685277114e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.25
172,-8,0.5586206896551724,30.337382173964922,0.0,9.256705685277114e-05,NONE,JUNGLE,DUO_SUPPORT,NONE,1,0.10344827586206896
172,-44,0.4586206896551724,28.705894284691563,0.0,9.256705685277114e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.125
172,-16,0.5486111111111112,28.861740224545102,0.0,9.323320658724386e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.1111111111111111
172,12,0.6551724137931034,37.65230879370004,0.0,9.256705685277114e-05,NONE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.5
172,16,0.6793103448275862,32.073272879131366,0.0,9.256705685277114e-05,NONE,MIDDLE,DUO_SUPPORT,SOLO,-1,-0.16666666666666666
172,-464,-0.9620689655172414,42.23039016823768,0.0,9.256705685277114e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.25
172,-48,0.44680851063829785,24.75338835466041,0.0,9.520385129261774e-05,NONE,TOP,DUO_SUPPORT,SOLO,1,0.14285714285714285
172,-116,0.1896551724137931,50.624806109056195,0.0,9.256705685277114e-05,NONE,MIDDLE,DUO_SUPPORT,SOLO,1,0.05263157894736842
172,-44,0.4166666666666667,33.41463414634146,0.0,9.32144418059911e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.45454545454545453
172,-192,-0.041379310344827586,32.891015391958,0.0,9.192866335723479e-05,NONE,NONE,DUO_SUPPORT,DUO,-1,-0.5
172,168,1.1482758620689655,47.20631189595514,0.0,9.256705685277114e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.014925373134328358
172,-304,-0.4586206896551724,51.77163822932824,0.0,9.256705685277114e-05,NONE,BOTTOM,DUO_SUPPORT,DUO_CARRY,1,0.04225352112676056
172,160,1.1527777777777777,29.028842431281458,0.0,9.325309165394452e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.3333333333333333
172,28,0.7068965517241379,28.422443622479417,0.0,9.256705685277114e-05,NONE,BOTTOM,DUO_SUPPORT,DUO_SUPPORT,-1,-0.047619047619047616
172,4,0.6553030303030303,23.914952759534508,0.0,0.00010158045448942784,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.6
172,132,1.0448275862068965,28.181374537644672,0.0,9.256705685277114e-05,NONE,BOTTOM,DUO_SUPPORT,SOLO,1,0.030303030303030304
172,8,0.6517241379310345,29.646450304259634,0.0,9.256705685277114e-05,NONE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.2
172,-60,0.36363636363636365,27.81116427432217,0.0,9.385729959170606e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.058823529411764705
172,-56,0.3448275862068966,38.76649564491111,0.0,9.256705685277114e-05,NONE,MIDDLE,DUO_SUPPORT,SOLO,1,0.2558139534883721
172,4,0.5985915492957746,24.135121684168617,0.0,9.456599138402906e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.2727272727272727
172,16,0.6551724137931034,34.87030187328481,0.0,9.256705685277114e-05,NONE,BOTTOM,DUO_SUPPORT,DUO_SUPPORT,0,0.0
172,4,0.5689655172413793,31.609414151055958,0.0,9.256705685277114e-05,NONE,BOTTOM,DUO_SUPPORT,SOLO,1,0.058823529411764705
172,40,0.7640845070422535,24.272769123575372,0.0,9.45609935069028e-05,NONE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.3333333333333333
172,-112,0.1840277777777778,31.042670828494,0.0,9.325309165394452e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.3333333333333333
172,112,0.9791666666666666,28.536149825783973,0.0,9.323320658724386e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.23076923076923078
172,420,2.013793103448276,38.32506860756473,0.0,9.256705685277114e-05,NONE,MIDDLE,DUO_SUPPORT,SOLO,1,0.04
172,20,0.696551724137931,44.63424412361294,0.0,9.256705685277114e-05,NONE,MIDDLE,DUO_SUPPORT,SOLO,-1,-0.23529411764705882
172,-80,0.34558823529411764,25.179021054916433,0.0,9.863119798541127e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.15789473684210525
172,-8,0.5517241379310345,35.97136379906932,0.0,9.256705685277114e-05,NONE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.024390243902439025
172,12,0.6328671328671329,29.559477364740523,0.0,9.384384384384386e-05,NONE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,0,0.0
172,84,0.8854166666666666,24.694141986062718,0.0,9.323320658724386e-05,NONE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.15789473684210525
